x,y,Date,index,cluster,Tenure,tenure,Topics
-0.45820373,9.700041,2008,MSS723,C0,5,MS_Year_5,The central theme of the text is the empowerment of citizens through the Right to Information Act.
1.1543303,10.810063,2008,MSS724,C1,5,MS_Year_5,The central theme of the text is the global financial crisis and its impact on the world economy.
1.6446533,8.234712,2008,MSS725,C2,5,MS_Year_5,The author is exploring the central theme and subject of the Jnanpith award and the immense contribution that it has made to the growth of Indian literature.
4.687103,7.4702077,2008,MSS726,C3,5,MS_Year_5,The central theme of the text is the potential for strengthening trade and economic ties between India and Oman.
4.5039563,7.484756,2008,MSS727,C3,5,MS_Year_5,"The central theme that the author is exploring is the close relationship between India and Oman, and the opportunities for economic cooperation between the two countries."
4.7857337,7.416714,2008,MSS728,C3,5,MS_Year_5,"The central theme of the text is the close relationship between India and Qatar, and the subject is the recent visit of the Indian Prime Minister to Qatar."
4.8790483,8.765119,2008,MSS729,C3,5,MS_Year_5,The central theme of the author is exploring is the idea that BIMSTEC provides vast opportunity to enhance cooperation and connectivity between the countries in the region.
4.9376755,8.786125,2008,MSS730,C3,5,MS_Year_5,"The author explores the potential for growth and prosperity in the BIMSTEC region, and the need for cooperation on issues like maritime transport and disaster management."
3.711168,10.633488,2008,MSS731,C1,5,MS_Year_5,The central theme of the text is the need for reform in the global financial system in order to avoid future crises. The subject of the text is the effect of the global financial crisis on developing countries.
1.6351565,9.64133,2008,MSS732,C1,5,MS_Year_5,The author is exploring the central theme of sanitation and the importance of personal hygiene in relation to human dignity and public health.
1.3855217,8.358621,2008,MSS733,C2,5,MS_Year_5,The central theme that the author is exploring is the idea of progress through cooperation and pluralism.
-0.4930141,7.539533,2008,MSS734,C0,5,MS_Year_5,The central theme of the author's exploration is the need for police reform in India in order to better deal with the country's security challenges.
0.90296966,7.664426,2008,MSS735,C2,5,MS_Year_5,The author is exploring the central theme and subject of the Indian mountaineering culture and how it has contributed to the nation over the last 50 years.
-0.068985984,7.496408,2008,MSS736,C0,5,MS_Year_5,"The author is exploring the themes of terrorism and national security, and the subject of the Mumbai terror attacks."
0.3701651,7.3688707,2008,MSS737,C2,5,MS_Year_5,The author is exploring the central theme of unity and the need for different political parties to work together in the interest of the country.
2.742295,8.760555,2008,MSS738,C1,5,MS_Year_5,The central theme of the author is exploring is the importance of scientific research and development in India.
2.5569646,8.593263,2008,MSS739,C1,5,MS_Year_5,The author is exploring the central theme of India's growth and development in the field of science and technology.
2.3392158,7.7255936,2008,MSS740,C2,5,MS_Year_5,"The author is exploring the central theme and subject of the great institution of learning that is Visva Bharati, and its legacy of providing a unique approach to education which is deeply rooted in Indian culture and tradition."
2.8605309,10.5991535,2008,MSS741,C1,5,MS_Year_5,The central theme of the text is the role of technology in the growth and development of India.
0.0619627,7.313444,2008,MSS742,C2,5,MS_Year_5,The author is exploring the central theme and subject of terrorism and how it can be effectively dealt with.
0.76656806,7.686909,2008,MSS743,C2,5,MS_Year_5,The central theme of the author is exploring is the rule of law and how it is integral to the defense of human rights and the fight against terrorism.
2.2981956,8.92314,2008,MSS744,C1,5,MS_Year_5,The central theme of the author is that the government has invested a lot in building a strong and vibrant system and that they seek cooperation and active support from the private sector to make it happen.
2.2550302,8.658152,2008,MSS745,C1,5,MS_Year_5,"The central theme of the text is the impact of the Indian Institutes of Technology (IIT) on the country's development, and the need for continued investment in these institutions."
2.137294,8.427792,2008,MSS746,C1,5,MS_Year_5,"The author is exploring the central theme and subject of development, freedom, and welfare in India."
2.5741127,8.222674,2008,MSS747,C2,5,MS_Year_5,The author is exploring the central theme of the importance of science and technology in solving various problems confronting the country and the world.
0.77581894,7.496552,2008,MSS748,C2,5,MS_Year_5,The author is exploring the idea that India needs to be united in order to progress and that sectarianism and divisiveness will only weaken the nation.
2.8331213,8.558059,2009,MSS749,C1,6,MS_Year_6,"The central theme of the text is the development of science and technology in India, and the author is exploring the initiatives taken by the government to promote this development."
-0.0871217,7.442172,2009,MSS750,C0,6,MS_Year_6,The central theme and subject that the author is exploring is the threat of terrorism to national security.
-0.025573576,7.5699735,2009,MSS751,C0,6,MS_Year_6,The author is exploring the need for a coordinated effort by all states to effectively deal with terrorism.
3.3409364,7.0221777,2009,MSS752,C3,6,MS_Year_6,"The author is exploring the central theme of the need for a strong blue-water navy for India, and the subject of the Naval Academy's role in producing well-rounded graduates who are aware of national interests."
2.1127071,8.115075,2009,MSS753,C2,6,MS_Year_6,The author is exploring the central theme and subject of the Indian diaspora and its contribution to the world.
1.7784791,6.139195,2009,MSS754,C2,6,MS_Year_6,The central theme that the author is exploring is the importance of infrastructure development in India.
2.304281,9.00976,2009,MSS755,C1,6,MS_Year_6,The central theme and subject that the author is exploring is the role of Indian science in the development of the country.
1.4447329,9.852097,2009,MSS756,C1,6,MS_Year_6,The central theme of the text is the need to empower local governments in order to trigger a social and political revolution in India.
0.12836714,7.3008842,2009,MSS757,C2,6,MS_Year_6,The central theme and subject that the author is exploring is the impact of the global economic downturn on India.
0.4628546,9.499225,2009,MSS758,C0,6,MS_Year_6,The author is exploring the role of the parliament in India's democracy and the contributions of the members of parliament to the institution.
1.1300321,10.65552,2009,MSS759,C1,6,MS_Year_6,The central theme of the author is exploring is the need for the government to take measures to ensure that the domestic industry is not adversely affected by the global economic crisis.
3.6722562,10.678652,2009,MSS760,C1,6,MS_Year_6,The author is exploring the need for global cooperation in order to manage the global economic crisis and prevent a repeat of the Great Depression.
3.7761347,10.008116,2009,MSS761,C1,6,MS_Year_6,The author is exploring the role of the G20 summit in addressing the global economic crisis.
-0.27674177,8.784381,2009,MSS762,C0,6,MS_Year_6,"The author is exploring the central theme and subject of the need for India's civil servants to be aware of the latest trends in thinking and development, and to pay particular attention to the interests of all sections of society in the development process."
-0.1897965,9.143227,2009,MSS763,C0,6,MS_Year_6,"The central theme of the text is the development of India, and the author is exploring the idea that this development can only be achieved through a united effort by all sections of society."
-0.17918058,9.207256,2009,MSS764,C0,6,MS_Year_6,"The central theme of the text is the development strategy of the government, and the subject that the author is exploring is the need for cooperation among different sections of the society to ensure the smooth functioning of parliament."
3.7710524,8.51913,2009,MSS765,C3,6,MS_Year_6,The author is exploring the potential for cooperation between the Shanghai Cooperation Organisation and India in order to promote peace and stability in the region.
3.7331572,10.279822,2009,MSS766,C1,6,MS_Year_6,"The central theme of the text is the discussion of the global financial and economic situation, and the subject is the meeting of the BRIC leaders."
5.2026787,7.144514,2009,MSS767,C3,6,MS_Year_6,The central theme of the author is exploring is the need for increased cooperation among the BRIC nations in order to prepare for the forthcoming G 8 and G 20 summits.
1.8878046,6.720969,2009,MSS768,C2,6,MS_Year_6,"The central theme that the author is exploring is the railway minister's competent job in a short period of time. The subject is focused on improving amenity for passengers, improving safety and security, and making rail travel a desirable experience."
1.4496214,10.311908,2009,MSS769,C1,6,MS_Year_6,"The central theme of the text is the Indian government's budget and economic stimulus plan, with a focus on investment in infrastructure and social safety nets."
3.6772141,9.766367,2009,MSS770,C1,6,MS_Year_6,"The author is exploring the central theme of the impact of the global financial and economic slowdown on the development objectives of developing countries, and the subject of climate change as a major global issue."
3.5332723,9.793672,2009,MSS771,C1,6,MS_Year_6,The central theme that the author is exploring is the need for a global strategy to meet the challenge of climate change.
3.8094258,9.612899,2009,MSS772,C1,6,MS_Year_6,"The central theme of the text is that world leaders are discussing the possibility of a global economic recovery, and that they are also concerned about climate change and sustainable development."
3.5549245,8.902383,2009,MSS773,C1,6,MS_Year_6,The author is exploring the central theme and subject of the invitation extended by President Nicolas Sarkozy to participate in the National Day celebration of France in honour of the people of India.
4.189424,7.695041,2009,MSS774,C3,6,MS_Year_6,"The central theme of the author is exploring is the cordial relationship between the armed forces of India and France, and the strategic partnership between the two countries."
3.7543426,9.520248,2009,MSS775,C1,6,MS_Year_6,The central theme of the author's exploration is the importance of the Non-Aligned Movement in a world that is increasingly globalized and interconnected.
3.609741,8.977273,2009,MSS776,C1,6,MS_Year_6,The author is exploring the central theme and subject of India's relations with the world and its potential for cooperation on various issues.
3.7236552,7.282726,2009,MSS777,C3,6,MS_Year_6,"The central theme of the text is that India is working to improve relations with other countries, especially in regards to terrorism and economic cooperation."
1.5325264,8.286676,2009,MSS778,C2,6,MS_Year_6,The central theme that the author is exploring is the work of the Bill and Melinda Gates Foundation in improving public health around the world.
3.1324775,6.9392467,2009,MSS779,C2,6,MS_Year_6,"The author is exploring the central theme of the Indian government's commitment to ensuring the defence of the country's national interests and territorial integrity, and the subject of the launch of the first indigenous nuclear powered submarine."
3.618464,6.9961033,2009,MSS780,C3,6,MS_Year_6,The central theme of the author is the need for Pakistan to take action against terrorism and the need for India and Pakistan to engage in dialogue to resolve their differences.
0.33663312,6.6015406,2009,MSS781,C2,6,MS_Year_6,The author is exploring the need for the government to intervene in the market to ensure adequate availability of foodgrains in drought affected areas.
1.2460508,7.4345503,2009,MSS782,C2,6,MS_Year_6,The central theme of the text is the importance of communal harmony and religious tolerance in India. The subject that the author is exploring is the work of individuals and organizations who have dedicated themselves to promoting these values.
0.23958156,7.0334134,2009,MSS783,C2,6,MS_Year_6,"The central theme of the text is India's journey towards progress, and the author is exploring the various ways in which the country is working towards this goal."
-0.9661212,9.045606,2009,MSS784,C0,6,MS_Year_6,The central theme of the author is exploring is the need for a war on judicial backlogs in order to improve the efficiency of the Indian legal and judicial system.
-0.30788347,7.5986824,2009,MSS785,C0,6,MS_Year_6,"The central theme of the text is the importance of internal security, and the author is exploring the various challenges that states face in relation to this issue."
2.0482478,9.605406,2009,MSS786,C1,6,MS_Year_6,"The author is exploring the central theme of environmental protection and regeneration, and the subject of climate change and its impact on the environment."
1.2989556,7.7530127,2009,MSS787,C2,6,MS_Year_6,"The central theme that the author is exploring is the idea of a united India, and the subject is the life and work of Gautam bhai Paunar ashram."
2.789115,7.356183,2009,MSS788,C2,6,MS_Year_6,"The author is exploring the legacy of Dr. Vikram Sarabhai, the father of the India space programme, and the contribution that he has made to the space programme and to the country."
-0.37222022,8.360844,2009,MSS789,C0,6,MS_Year_6,The central theme of the text is corruption and the need to combat it.
0.9062317,10.487037,2009,MSS790,C0,6,MS_Year_6,"The author is exploring the role that micro small medium enterprises (MSMEs) play in the economy, and the importance of supporting them."
2.1727765,10.578875,2009,MSS792,C1,6,MS_Year_6,The central theme and subject that the author is exploring is the economic situation of the country and the energy policy.
2.0323105,10.840883,2009,MSS793,C1,6,MS_Year_6,The central theme that the author is exploring is the state of the economy and how to improve it. The subject that the author is discussing is energy policy and how to make it more efficient.
1.6899126,9.415568,2009,MSS794,C1,6,MS_Year_6,The central theme of the text is social justice and the empowerment of marginalized groups in society.
1.6468861,8.697182,2009,MSS795,C1,6,MS_Year_6,The central theme of the text is the importance of education and literacy in empowering individuals and society as a whole.
1.4148524,9.926175,2009,MSS796,C1,6,MS_Year_6,The central theme of the text is employment generation and providing livelihood security to people in rural India. The subject that the author is exploring is the success of the National Rural Employment Guarantee Programme (NREGA) in providing employment and reducing poverty.
-0.42606327,7.5925884,2009,MSS797,C0,6,MS_Year_6,The central theme and subject that the author is exploring is the need to improve the internal security of the country by modernizing the police force and increasing its capacity to deal with terrorist threats.
3.7080708,10.598906,2009,MSS798,C1,6,MS_Year_6,The author is exploring the idea that the global economy can be revived by expanding investment in developing countries.
3.6019483,10.435465,2009,MSS799,C1,6,MS_Year_6,"The central theme of the text is exploring the outcomes of the G20 summit, and the subject is the various important issues discussed at the summit."
3.204852,6.5021787,2009,MSS800,C2,6,MS_Year_6,"The central theme of the text is the potential for nuclear energy to be used for peaceful purposes, and the author is exploring the idea that India could be a leader in this area."
3.3347235,6.8586373,2009,MSS801,C3,6,MS_Year_6,The author is exploring the central theme of nuclear energy and the potential benefits it can bring to developing countries like India.
1.3129675,9.68626,2009,MSS802,C0,6,MS_Year_6,The central theme and subject that the author is exploring is the role of the Panchayati Raj Institution in the development of the country.
1.6149178,9.881778,2009,MSS803,C1,6,MS_Year_6,The author is exploring the potential of the food processing sector in India to transform the country's rural economy.
0.8839859,9.0703745,2009,MSS804,C0,6,MS_Year_6,The central theme of the author is that the public sector enterprise in India has done well in the past and is poised to grow even faster in the future.
3.3066552,7.0827,2009,MSS805,C3,6,MS_Year_6,"The central theme of the text is the importance of the armed forces in safeguarding the country, and the subject is the recent developments in the armed forces."
3.5011578,9.938349,2009,MSS806,C1,6,MS_Year_6,The author is exploring the need for technology innovation and transfer to address climate change in developing countries.
5.380845,8.428772,2009,MSS807,C3,6,MS_Year_6,The central theme of the author is exploring is the cooperation between India and ASEAN countries.
4.9468093,8.841547,2009,MSS808,C3,6,MS_Year_6,The central theme of the text is the potential for the East Asia Summit to lead global economic revival. The author is exploring the idea that the summit can act as a forum for coordinated growth policy and that the region has the potential to become a global economic leader.
5.197309,8.598485,2009,MSS809,C3,6,MS_Year_6,"The central theme that the author is exploring is the strong desire among the ASEAN countries to substantially strengthen their links with India in the areas of economic cooperation, trade, science and technology, human resource development, protection of the environment, and deeper political and security cooperation."
2.0154808,9.643828,2009,MSS810,C1,6,MS_Year_6,"The central theme that the author is exploring is the need for a long-term policy framework to deal with the one serious ecological challenge facing the country, which is the impact of climate change on water security and food security."
0.6673751,6.948609,2009,MSS811,C2,6,MS_Year_6,The author is exploring the idea that peace and development in Kashmir is possible through dialogue and increased people-to-people connectivity.
2.0525997,9.141207,2009,MSS812,C1,6,MS_Year_6,The author is exploring the need for visionary and forward-looking leadership at all levels of government in order to build a new India and a new South Asia.
1.7233928,7.79545,2009,MSS813,C2,6,MS_Year_6,"The central theme of the text is the need for national integration, and the subject is the life and work of Balraj Puri."
1.8367828,8.645437,2009,MSS814,C1,6,MS_Year_6,"The central theme of the text is the importance of education in modern society, and the author is exploring the role that higher education plays in empowering people to lead dignified and successful lives."
2.6671312,9.5029125,2009,MSS815,C1,6,MS_Year_6,The author is exploring the central theme of the importance of ethical living and the journey of life for professional men and women.
0.6245,10.070001,2009,MSS816,C0,6,MS_Year_6,The author is exploring the central theme of empowering the tribal community and the subject of improving the economic and social condition of the tribal population.
5.585899,7.425224,2009,MSS817,C3,6,MS_Year_6,The central theme and subject that the author is exploring is the India-EU Strategic Partnership.
0.8709202,10.026608,2009,MSS818,C0,6,MS_Year_6,"The central theme of the text is economic growth, and the author is exploring how India can maintain a high growth rate despite global challenges."
1.4818251,9.077058,2009,MSS819,C1,6,MS_Year_6,"The central theme that the author is exploring is the importance of education in building a modern, knowledge-based society."
5.1687346,7.789077,2009,MSS820,C3,6,MS_Year_6,"The central theme of the text is the expansion of relations between India and Australia, with a focus on economic cooperation."
5.511677,6.8397384,2009,MSS821,C3,6,MS_Year_6,"The central theme of the author's exploration is the evolving and growing relationship between the United States and India, and how this relationship is benefiting both countries."
3.626003,7.575147,2009,MSS822,C3,6,MS_Year_6,"The central theme that the author is exploring is the partnership between India and the United States, and how it can help to effectively tackle the multiple challenges that the world faces."
3.4943097,8.517234,2009,MSS823,C3,6,MS_Year_6,The central theme that the author is exploring is the importance of the India-US partnership.
3.8647294,8.299735,2009,MSS824,C3,6,MS_Year_6,"The central theme of the text is the strong relationship between India and the United States, and the subject is the visit of President Obama to India."
4.021884,8.203881,2009,MSS825,C3,6,MS_Year_6,"The central theme of the author is exploring is the strengthening of the Indo-US strategic partnership, and the breadth of vision for global peace and prosperity."
3.3860872,8.196387,2009,MSS826,C3,6,MS_Year_6,The author is exploring the central theme of democracy and diversity and the subject of the power of idealism and vision in leadership.
3.448777,8.459631,2009,MSS827,C3,6,MS_Year_6,The author is exploring the central theme and subject of the bilateral relationship between the United States and India.
3.7767987,7.6098304,2009,MSS828,C3,6,MS_Year_6,The central theme and subject that the author is exploring is the strengthening of the India-US relationship.
2.843174,7.7512565,2009,MSS829,C2,6,MS_Year_6,The central theme that the author is exploring is the globalization of India and the Indian diaspora.
3.5226884,10.006516,2009,MSS830,C1,6,MS_Year_6,The author is exploring the need for a comprehensive and balanced outcome at the upcoming COP15 conference in Copenhagen with respect to climate change.
3.353988,8.708993,2009,MSS831,C1,6,MS_Year_6,The central theme and subject that the author is exploring is the 60th anniversary of the Commonwealth of India and the initiatives taken by the Indian government to mark the occasion.
2.0514252,8.378644,2009,MSS832,C2,6,MS_Year_6,"The central theme that the author is exploring is the need for a joint and collaborative effort by the government, state archeological survey, and university systems in order to preserve and study the past of India."
2.1846054,6.089877,2009,MSS833,C2,6,MS_Year_6,The author is exploring the challenges and opportunities of urbanization in developing countries.
2.8801932,10.621187,2009,MSS834,C1,6,MS_Year_6,The central theme of the author is exploring is the growth of the telecom sector in India and the potential opportunities that exist for further growth.
5.4783716,6.896108,2009,MSS835,C3,6,MS_Year_6,"The central theme of the text is the development of multifaceted cooperation between India and Russia, and the subject is the role of the Prime Minister in this development."
4.8350854,7.1447134,2009,MSS836,C3,6,MS_Year_6,"The central theme that the author is exploring is the strong relationship between India and Russia, and the desire to strengthen and expand cooperation between the two countries."
4.4789076,7.3824577,2009,MSS837,C3,6,MS_Year_6,The central theme that the author is exploring is the strong friendship and cooperation between India and Russia.
1.8512312,8.320163,2009,MSS838,C2,6,MS_Year_6,The central theme that the author is exploring is the possibility of an egalitarian society.
1.9761457,9.788151,2009,MSS839,C1,6,MS_Year_6,The central theme and subject that the author is exploring is the efficient and sustainable use of water resources.
3.407561,9.957436,2009,MSS840,C1,6,MS_Year_6,The central theme and subject that the author is exploring is climate change and the need for a global response.
1.1488925,8.426861,2009,MSS841,C0,6,MS_Year_6,The author is exploring the role of the media in society and how it can help or hinder the development of a nation.
2.6893518,9.025569,2009,MSS842,C1,6,MS_Year_6,"The central theme of the author is exploring is the development of science and education in India, and how the government is committed to improving infrastructure and funding in this area."
2.3404243,10.363211,2009,MSS843,C1,6,MS_Year_6,The central theme that the author is exploring is the role of economists in the development of India.
4.8503966,6.9812326,2009,MSS845,C3,6,MS_Year_6,"The central theme of the text is the strengthening of the partnership between India and Japan, with a focus on economic cooperation."
2.045048,8.461617,2010,MSS846,C1,7,MS_Year_7,The author is exploring the theme of higher education and the subject of scholarships.
2.8661165,8.871388,2010,MSS847,C1,7,MS_Year_7,The central theme and subject that the author is exploring is the need for India to invest heavily in science and technology in order to remain competitive in the 21st century.
-0.33989048,8.756917,2010,MSS848,C0,7,MS_Year_7,The author is exploring the central theme of the importance of law enforcement in India and the subject of police reform.
0.657318,9.130151,2010,MSS849,C0,7,MS_Year_7,The author is exploring the central theme and subject of democracy and its implications for the world.
2.9712493,8.046278,2010,MSS850,C2,7,MS_Year_7,The central theme and subject that the author is exploring is the contribution of the overseas Indian community to the development of India and the world.
2.5206966,8.3163395,2010,MSS851,C1,7,MS_Year_7,The central theme that the author is exploring is the potential for the Jawaharlal Nehru National Solar Mission to transform India's energy landscape and contribute to global efforts to combat climate change.
3.2020702,8.133375,2010,MSS852,C3,7,MS_Year_7,The author is exploring the central theme of Indira Gandhi's life and work as an internationalist and advocate for peace and development in the developing world.
2.2709496,10.124343,2010,MSS853,C1,7,MS_Year_7,"The central theme of the text is the role that the Reserve Bank of India has played in the country's economic development, and the subject is the Bank's 75th anniversary."
2.2570438,7.8102474,2010,MSS854,C2,7,MS_Year_7,"The central theme of the author is exploring is the need for a renaissance in the way art and culture are preserved, protected, and propagated in India."
1.6017482,8.292797,2010,MSS855,C2,7,MS_Year_7,The author is exploring the central theme of education and its role in shaping the future of India.
0.5951007,8.844955,2010,MSS857,C0,7,MS_Year_7,The central theme that the author is exploring is the role of the Election Commission of India in ensuring fair and free elections in the country.
1.8872149,9.084546,2010,MSS859,C1,7,MS_Year_7,The central theme of the text is the importance of inclusive growth in ensuring that all sections of society benefit from development.
1.377888,9.81415,2010,MSS860,C1,7,MS_Year_7,The central theme of the author is exploring is how the National Rural Employment Guarantee Act has helped to alleviate poverty in rural areas of India.
3.3353655,9.943836,2010,MSS861,C1,7,MS_Year_7,The central theme of the author's exploration is the need for a successful and ambitious international agreement on climate change that takes into account the lessons learned from past failures.
0.34902108,6.682577,2010,MSS862,C2,7,MS_Year_7,The central theme of the text is the recent rise in food prices and the measures taken by the government to address the issue.
-0.19496286,7.405145,2010,MSS863,C0,7,MS_Year_7,The author is exploring the central theme and subject of internal security and the need for a coordinated response to the threat of terrorism.
2.464165,8.281568,2010,MSS864,C2,7,MS_Year_7,The central theme that the author is exploring is the need for the steel industry to remain mindful of the imperative of climate change and the need to minimize the outflow of CNG gas.
2.6237874,9.388655,2010,MSS865,C1,7,MS_Year_7,"The central theme of the text is the importance of preventive measures in public health care, and the subject is the role of medical professionals in ensuring access to care."
5.3819523,7.087351,2010,MSS866,C3,7,MS_Year_7,"The central theme that the author is exploring is the economic cooperation between India and Saudi Arabia, and the potential for further cooperation in areas such as trade, investment, and infrastructure."
4.4532957,7.539797,2010,MSS867,C3,7,MS_Year_7,"The central theme of the author is exploring is the strong relationship between India and Saudi Arabia, and how the two countries have been working together for economic and social progress."
3.9037726,7.7905517,2010,MSS868,C3,7,MS_Year_7,The central theme that the author is exploring is the importance of education in building a knowledge society.
4.588381,7.52819,2010,MSS869,C3,7,MS_Year_7,"The central theme and subject that the author is exploring is the deep and long-standing relationship between India and Saudi Arabia, and the potential for cooperation between the two countries in a range of areas."
-0.205649,9.438832,2010,MSS870,C0,7,MS_Year_7,The central theme and subject that the author is exploring is the issue of terrorism and how it affects different countries.
-0.18403019,9.427322,2010,MSS871,C0,7,MS_Year_7,The central theme of the author is exploring is the challenge of mass poverty in India and how the government is trying to find a meaningful solution to the problem.
1.3258228,9.408142,2010,MSS872,C0,7,MS_Year_7,"The central theme of the text is the empowerment of women, and the author is exploring the various ways in which this can be achieved."
0.8511819,9.39844,2010,MSS873,C0,7,MS_Year_7,"The central theme of the text is the empowerment of women, and the subject is the passage of a bill to this effect in the Indian parliament."
4.9680943,7.0058618,2010,MSS874,C3,7,MS_Year_7,"The central theme that the author is exploring is the strong relationship between India and Russia, and how they are working together to advance global peace and stability."
0.5043995,9.550164,2010,MSS875,C0,7,MS_Year_7,"The author is exploring the central theme of the great men and women who have brought distinction and honor to the Tamil Nadu Legislative Assembly Secretariat over the nearly century, and the subject of the new complex that has been built in its place."
2.0558577,10.872882,2010,MSS876,C1,7,MS_Year_7,The central theme of the author is exploring is the issue of inclusive growth and the various schemes and programmes that have been designed to achieve this objective.
2.07301,6.8396006,2010,MSS877,C2,7,MS_Year_7,"The central theme of the text is infrastructure development, and the author is exploring the need for a mix of public and private investment in order to expand infrastructure in a way that is financially feasible."
3.537492,10.523332,2010,MSS878,C1,7,MS_Year_7,"The author is exploring the role of the Reserve Bank of India in the country's economic transformation, and how it has contributed to successful reforms in the banking and financial sectors."
1.4099071,8.701064,2010,MSS879,C0,7,MS_Year_7,The central theme that the author is exploring is the right to education for every child in India.
2.8030467,8.907472,2010,MSS880,C1,7,MS_Year_7,"The central theme of the text is the importance of scientific research in building a nation, and the subject is the Diamond Jubilee celebration of the National Chemical Laboratory."
1.8847119,10.066965,2010,MSS881,C1,7,MS_Year_7,The author is exploring the issue of food security in India and how the government can take steps to ensure that all citizens have access to food.
3.7121665,9.01704,2010,MSS882,C1,7,MS_Year_7,"The central theme of the text is nuclear security, and the subject is India's participation in the Nuclear Security Summit."
3.7901127,9.6143875,2010,MSS883,C1,7,MS_Year_7,The central theme that the author is exploring is the potential for the BRIC countries to play a constructive role in contributing to world economic growth and prosperity.
4.368007,9.14983,2010,MSS884,C3,7,MS_Year_7,"The central theme of the text is the cooperation between the three countries in various fields, and the author is exploring the potential benefits of this cooperation."
4.2903676,9.151258,2010,MSS885,C3,7,MS_Year_7,The central theme of the text is the establishment and consolidation of the IBSA forum as an institution for South-South cooperation.
3.7074327,9.664552,2010,MSS886,C1,7,MS_Year_7,The central theme of the author is exploring is the idea of cooperation between the BRIC nations in order to improve the global economy and increase growth.
1.9217417,9.29273,2010,MSS887,C1,7,MS_Year_7,The central theme of the text is the role of the civil service in India's development. The author discusses the challenges faced by the civil service and the need for innovation to address these challenges.
3.8955393,8.024143,2010,MSS889,C3,7,MS_Year_7,"The central theme that the author is exploring is the strategic partnership between India and Afghanistan, and the potential for regional cooperation in the context of the forthcoming SAARC summit."
4.659237,8.886443,2010,MSS890,C3,7,MS_Year_7,"The central theme of the text is regional cooperation in South Asia, and the author is exploring the idea that the 16th SAARC summit provides an opportunity for the countries in the region to work together to address the issue of climate change."
3.9598837,8.921638,2010,MSS891,C3,7,MS_Year_7,"The author is exploring the potential for regional cooperation and integration in South Asia, and the challenges that need to be overcome to make this a reality."
1.6920301,8.568707,2010,MSS892,C1,7,MS_Year_7,The author is exploring the central theme and subject of the need for reform in the legal education system in India in order to meet the needs of the growing economy and knowledge society.
0.2193398,9.119399,2010,MSS893,C0,7,MS_Year_7,"The central theme of the text is the role of lawyers in society, and the subject that the author is exploring is the relationship between the law and governance."
2.2944283,7.895377,2010,MSS894,C2,7,MS_Year_7,The central theme and subject that the author is exploring is the life and work of Rabindranath Tagore.
2.3024013,7.7871213,2010,MSS895,C2,7,MS_Year_7,The author is exploring the central theme of the 150th birth anniversary of Gurudev Rabindranath Tagore and the subject of the establishment of a high level committee to commemorate the anniversary in a befitting manner.
2.3809018,7.82508,2010,MSS896,C2,7,MS_Year_7,The central theme of the author is exploring is how to best celebrate the 150th birth anniversary of Swami Vivekananda.
0.8168229,8.844445,2010,MSS897,C0,7,MS_Year_7,"The author is exploring the central theme of the government's agenda for the second term, which is to seek to strengthen the pro-people policy programme initiated by the government since 2004, and to continue to give priority to the scheduled caste, tribe, backward class, minority and woman."
3.0874035,6.8385773,2010,MSS899,C2,7,MS_Year_7,The central theme of the author is exploring is the importance of the government investing in scientific infrastructure and the need for India to become a self-reliant nation.
2.0711565,9.681314,2010,MSS900,C1,7,MS_Year_7,The author is exploring the need for a comprehensive water management plan that takes into account the impact of climate change on water resources.
2.5632057,8.820306,2010,MSS901,C1,7,MS_Year_7,The author is exploring the central theme of the government's commitment to the people of India and its ability to effectively implement its policy programme.
2.5195618,7.2307806,2010,MSS902,C2,7,MS_Year_7,The central theme and subject that the author is exploring is the commitment of the Pipavav Shipyard to innovation and development in the maritime sector.
0.41328287,6.987218,2010,MSS903,C2,7,MS_Year_7,"The central theme that the author is exploring is the importance of education in developing a nation, and the subject is the opportunities available for academic development in Jammu and Kashmir."
2.4784298,9.610194,2010,MSS904,C1,7,MS_Year_7,The central theme of the author's exploration is the contribution of the Govind Ballabh Pant University of Agriculture and Technology to the development of agriculture in India over the last 50 years.
4.8043647,7.4431977,2010,MSS905,C3,7,MS_Year_7,"The central theme of the text is the strengthening of the India-Canada partnership, with a focus on cooperation in the areas of energy, food security, sustainable development, climate change, and fighting extremism and poverty."
3.66018,10.5813465,2010,MSS906,C1,7,MS_Year_7,The author is exploring the central problem of ensuring global growth and protecting against a double dip recession.
4.5333304,7.577903,2010,MSS907,C3,7,MS_Year_7,The author is exploring the central theme and subject of the India-Canada relationship and how it has grown over the years.
2.5219998,6.617399,2010,MSS908,C2,7,MS_Year_7,"The author is exploring the central theme of the successful completion of the world's largest airport terminal in record time, and the subject of the importance of the aviation sector to India's economic growth."
2.48863,8.465655,2010,MSS909,C1,7,MS_Year_7,The central theme that the author is exploring is the importance of science and technology in society.
1.7577319,8.741271,2010,MSS911,C1,7,MS_Year_7,The central theme and subject that the author is exploring is the life and work of Dr. C.K. Prahalad.
-0.038929865,7.8629293,2010,MSS912,C0,7,MS_Year_7,The central theme of the author is exploring is the need for a coordinated approach to tackling left wing extremism.
1.9985883,10.907907,2010,MSS913,C1,7,MS_Year_7,The central theme that the author is exploring is the need for inclusive growth in order to achieve the objective of the Eleventh Five Year Plan.
2.0008104,10.77369,2010,MSS914,C1,7,MS_Year_7,The central theme of the text is the discussion of the mid-term appraisal of the eleventh five year plan and the five important issues that were identified during the discussion. The subject of the text is the progress of the eleventh five year plan and the suggestions for the twelfth five year plan.
